i_tour,pano_name,angle
60,floor_01_partial_room_03_pano_16.jpg,-3.056533277
60,floor_02_partial_room_05_pano_44.jpg,-13.62176784
60,floor_02_partial_room_05_pano_50.jpg,1.868937144
60,floor_01_partial_room_04_pano_0.jpg,-42.14323957
60,floor_01_partial_room_04_pano_1.jpg,-41.89618116
60,floor_02_partial_room_05_pano_43.jpg,4.838919512
60,floor_01_partial_room_04_pano_2.jpg,-40.32790866
60,floor_02_partial_room_01_pano_29.jpg,3.629110685
61,floor_02_partial_room_08_pano_27.jpg,-6.45905701
61,floor_02_partial_room_14_pano_26.jpg,6.185925104
61,floor_02_partial_room_11_pano_37.jpg,-0.712470322
61,floor_02_partial_room_14_pano_25.jpg,1.915106984
61,floor_02_partial_room_04_pano_18.jpg,1.244408223
61,floor_02_partial_room_01_pano_20.jpg,-1.371128152
61,floor_01_partial_room_02_pano_11.jpg,0.268633403
61,floor_02_partial_room_09_pano_29.jpg,7.975229799
61,floor_02_partial_room_12_pano_24.jpg,-1.557940465
61,floor_01_partial_room_07_pano_13.jpg,1.188984287
61,floor_02_partial_room_02_pano_19.jpg,-13.04311441
61,floor_01_partial_room_05_pano_5.jpg,-0.324763967
61,floor_01_partial_room_05_pano_4.jpg,7.453301018
61,floor_02_partial_room_15_pano_34.jpg,-5.179333821
61,floor_02_partial_room_09_pano_31.jpg,-5.161920521
61,floor_02_partial_room_05_pano_36.jpg,44.33258057
61,floor_02_partial_room_10_pano_22.jpg,-0.728767122
61,floor_01_partial_room_06_pano_3.jpg,-1.974683346
61,floor_02_partial_room_07_pano_28.jpg,-4.56286261
61,floor_01_partial_room_04_pano_6.jpg,-0.344312259
61,floor_01_partial_room_01_pano_2.jpg,-1.233062954
61,floor_01_partial_room_04_pano_7.jpg,-1.161810401
61,floor_02_partial_room_06_pano_33.jpg,1.750914813
61,floor_02_partial_room_13_pano_30.jpg,5.816119906
61,floor_02_partial_room_06_pano_32.jpg,-1.937325163
61,floor_02_partial_room_16_pano_23.jpg,-2.686238658
61,floor_02_partial_room_03_pano_35.jpg,4.131677205
61,floor_01_partial_room_03_pano_10.jpg,2.159981767
62,floor_01_partial_room_16_pano_37.jpg,-4.901022006
62,floor_01_partial_room_07_pano_62.jpg,-9.229258116
62,floor_01_partial_room_11_pano_13.jpg,-15.07035521
62,floor_01_partial_room_02_pano_58.jpg,41.56443039
62,floor_01_partial_room_02_pano_59.jpg,-19.10833795
62,floor_01_partial_room_13_pano_30.jpg,2.658887058
62,floor_01_partial_room_14_pano_28.jpg,-1.978372916
62,floor_01_partial_room_08_pano_15.jpg,-1.576623976
62,floor_01_partial_room_08_pano_11.jpg,-5.149650857
62,floor_01_partial_room_13_pano_34.jpg,4.948748098
62,floor_01_partial_room_02_pano_60.jpg,1.967627681
62,floor_01_partial_room_08_pano_12.jpg,43.05731058
62,floor_01_partial_room_11_pano_17.jpg,37.12307576
62,floor_01_partial_room_02_pano_63.jpg,2.461131336
62,floor_01_partial_room_13_pano_36.jpg,-4.095166245
62,floor_01_partial_room_16_pano_40.jpg,3.518242852
62,floor_01_partial_room_16_pano_41.jpg,-0.241837631
62,floor_01_partial_room_15_pano_32.jpg,35.73951101
62,floor_01_partial_room_09_pano_19.jpg,-17.03447488
62,floor_01_partial_room_15_pano_31.jpg,6.902119475
62,floor_01_partial_room_03_pano_9.jpg,-2.176295538
62,floor_01_partial_room_08_pano_5.jpg,-1.18576999
62,floor_01_partial_room_09_pano_20.jpg,-27.73887023
62,floor_01_partial_room_06_pano_8.jpg,-11.93587292
62,floor_01_partial_room_09_pano_21.jpg,21.46207464
62,floor_01_partial_room_09_pano_22.jpg,-41.45164365
62,floor_01_partial_room_03_pano_2.jpg,-5.698365855
62,floor_01_partial_room_01_pano_42.jpg,-0.165931931
62,floor_01_partial_room_06_pano_7.jpg,-1.194895127
62,floor_01_partial_room_01_pano_43.jpg,-17.72280341
62,floor_01_partial_room_03_pano_3.jpg,5.826016567
62,floor_01_partial_room_03_pano_0.jpg,-0.995570426
62,floor_01_partial_room_03_pano_4.jpg,-3.814388442
62,floor_01_partial_room_14_pano_52.jpg,4.257404281
62,floor_01_partial_room_01_pano_44.jpg,22.93475087
62,floor_01_partial_room_01_pano_45.jpg,-1.520635839
62,floor_01_partial_room_01_pano_46.jpg,-0.177070956
62,floor_01_partial_room_03_pano_6.jpg,-1.235249661
62,floor_01_partial_room_12_pano_54.jpg,9.030906059
62,floor_01_partial_room_08_pano_23.jpg,34.02486777
62,floor_01_partial_room_05_pano_61.jpg,-3.18612845
62,floor_01_partial_room_04_pano_33.jpg,-30.62592852
62,floor_01_partial_room_11_pano_18.jpg,-12.41523428
62,floor_01_partial_room_08_pano_24.jpg,18.03672495
62,floor_01_partial_room_13_pano_29.jpg,4.875159092
62,floor_01_partial_room_12_pano_53.jpg,0.697491898
62,floor_01_partial_room_16_pano_38.jpg,-30.41898957
62,floor_01_partial_room_16_pano_39.jpg,32.99973661
62,floor_01_partial_room_02_pano_55.jpg,-0.717172907
62,floor_01_partial_room_08_pano_25.jpg,4.503259017
62,floor_01_partial_room_14_pano_26.jpg,2.608465743
62,floor_01_partial_room_02_pano_57.jpg,28.7680917
62,floor_01_partial_room_10_pano_65.jpg,12.57296791
62,floor_01_partial_room_04_pano_35.jpg,-2.068766463
62,floor_01_partial_room_03_pano_10.jpg,-4.439850517
62,floor_01_partial_room_10_pano_64.jpg,-2.577903636
62,floor_01_partial_room_02_pano_56.jpg,6.524563872
62,floor_01_partial_room_14_pano_27.jpg,1.09872526
63,floor_02_partial_room_06_pano_28.jpg,1.468611445
63,floor_02_partial_room_08_pano_33.jpg,-17.27564641
63,floor_02_partial_room_11_pano_37.jpg,-9.460857906
63,floor_02_partial_room_12_pano_50.jpg,1.467938216
63,floor_02_partial_room_12_pano_51.jpg,-7.373029549
63,floor_02_partial_room_11_pano_36.jpg,36.66402663
63,floor_01_partial_room_06_pano_25.jpg,-1.105731342
63,floor_02_partial_room_06_pano_29.jpg,10.3588037
63,floor_02_partial_room_12_pano_47.jpg,-30.00298786
63,floor_01_partial_room_01_pano_9.jpg,13.15280509
63,floor_02_partial_room_12_pano_46.jpg,5.462509134
63,floor_01_partial_room_06_pano_22.jpg,18.24817494
63,floor_02_partial_room_08_pano_34.jpg,39.27960325
63,floor_02_partial_room_06_pano_39.jpg,33.72513946
63,floor_01_partial_room_01_pano_11.jpg,-16.28511559
63,floor_01_partial_room_01_pano_10.jpg,-27.61272178
63,floor_01_partial_room_06_pano_20.jpg,-22.70865492
63,floor_02_partial_room_01_pano_53.jpg,-27.8040094
63,floor_01_partial_room_05_pano_0.jpg,-0.611205413
63,floor_02_partial_room_07_pano_30.jpg,-18.46863187
63,floor_02_partial_room_01_pano_52.jpg,16.02974717
63,floor_01_partial_room_03_pano_8.jpg,13.54227384
63,floor_02_partial_room_04_pano_54.jpg,-16.4923562
63,floor_01_partial_room_09_pano_24.jpg,-31.39394506
63,floor_01_partial_room_02_pano_16.jpg,28.49901876
63,floor_01_partial_room_05_pano_6.jpg,-7.355665615
63,floor_02_partial_room_03_pano_48.jpg,12.99981306
63,floor_01_partial_room_02_pano_15.jpg,9.523773846
63,floor_01_partial_room_09_pano_23.jpg,12.26302469
63,floor_01_partial_room_05_pano_5.jpg,7.003938575
63,floor_01_partial_room_02_pano_14.jpg,-20.6343192
63,floor_02_partial_room_06_pano_40.jpg,40.94054437
63,floor_02_partial_room_06_pano_44.jpg,15.62400249
63,floor_02_partial_room_02_pano_38.jpg,7.040361585
63,floor_01_partial_room_07_pano_18.jpg,5.937610047
63,floor_02_partial_room_06_pano_35.jpg,29.59744784
63,floor_02_partial_room_09_pano_41.jpg,-8.309067961
63,floor_01_partial_room_04_pano_7.jpg,-9.281811037
63,floor_02_partial_room_10_pano_45.jpg,32.0711786
63,floor_01_partial_room_08_pano_21.jpg,-8.646350183
63,floor_02_partial_room_09_pano_43.jpg,-38.50879685
63,floor_01_partial_room_06_pano_13.jpg,-7.273216899
63,floor_01_partial_room_06_pano_17.jpg,31.57919547
63,floor_01_partial_room_03_pano_12.jpg,7.273863615
63,floor_02_partial_room_06_pano_32.jpg,-0.062371785
63,floor_02_partial_room_12_pano_49.jpg,5.786651017
63,floor_02_partial_room_05_pano_42.jpg,-13.51510802
63,floor_02_partial_room_06_pano_31.jpg,6.601047219
64,floor_01_partial_room_04_pano_11.jpg,-5.204225676
64,floor_02_partial_room_07_pano_85.jpg,-13.20444231
64,floor_01_partial_room_03_pano_34.jpg,-2.34004786
64,floor_01_partial_room_01_pano_29.jpg,-6.306132473
64,floor_02_partial_room_02_pano_95.jpg,-3.222846941
64,floor_01_partial_room_08_pano_16.jpg,-2.043510779
64,floor_01_partial_room_08_pano_14.jpg,-0.100625068
64,floor_01_partial_room_05_pano_40.jpg,-4.16847804
64,floor_02_partial_room_05_pano_70.jpg,-3.000213158
64,floor_01_partial_room_04_pano_12.jpg,-2.74604698
64,floor_02_partial_room_07_pano_86.jpg,-3.496564469
64,floor_01_partial_room_03_pano_36.jpg,-0.299719174
64,floor_02_partial_room_09_pano_77.jpg,-4.595768538
64,floor_02_partial_room_07_pano_87.jpg,-7.556460318
64,floor_01_partial_room_04_pano_13.jpg,-2.195022077
64,floor_02_partial_room_02_pano_96.jpg,28.56865551
64,floor_01_partial_room_05_pano_41.jpg,-2.004889697
64,floor_01_partial_room_08_pano_15.jpg,2.092441275
64,floor_02_partial_room_10_pano_63.jpg,-10.12838814
64,floor_01_partial_room_03_pano_33.jpg,-0.703467807
64,floor_02_partial_room_12_pano_81.jpg,1.793909851
64,floor_01_partial_room_11_pano_28.jpg,-3.319045601
64,floor_02_partial_room_12_pano_80.jpg,38.56224567
64,floor_01_partial_room_03_pano_32.jpg,-41.57195732
64,floor_02_partial_room_10_pano_62.jpg,-27.7460866
64,floor_02_partial_room_12_pano_82.jpg,-4.028679733
64,floor_02_partial_room_12_pano_83.jpg,0.012966659
64,floor_01_partial_room_02_pano_38.jpg,-3.873729547
64,floor_02_partial_room_03_pano_66.jpg,-1.393075304
64,floor_02_partial_room_03_pano_67.jpg,-4.402964759
64,floor_02_partial_room_08_pano_90.jpg,-7.981243472
64,floor_01_partial_room_09_pano_19.jpg,-2.934095743
64,floor_02_partial_room_03_pano_65.jpg,-30.77247748
64,floor_01_partial_room_09_pano_18.jpg,-34.06925198
64,floor_02_partial_room_08_pano_91.jpg,-1.663664972
64,floor_01_partial_room_06_pano_8.jpg,-2.617893104
64,floor_01_partial_room_06_pano_9.jpg,-6.944406081
64,floor_01_partial_room_10_pano_25.jpg,-34.48428311
64,floor_01_partial_room_10_pano_26.jpg,-22.79920927
64,floor_01_partial_room_06_pano_7.jpg,-2.608753258
64,floor_02_partial_room_11_pano_61.jpg,-4.018516026
64,floor_02_partial_room_11_pano_60.jpg,-2.584380771
64,floor_01_partial_room_04_pano_46.jpg,-2.889719605
64,floor_02_partial_room_13_pano_94.jpg,-4.696461972
64,floor_02_partial_room_04_pano_74.jpg,-2.273994505
64,floor_02_partial_room_06_pano_93.jpg,18.7123131
64,floor_01_partial_room_02_pano_37.jpg,-3.878094953
64,floor_02_partial_room_04_pano_71.jpg,-25.55173751
64,floor_02_partial_room_03_pano_68.jpg,-4.651453361
64,floor_01_partial_room_11_pano_56.jpg,-2.330749074
64,floor_02_partial_room_08_pano_89.jpg,-0.946794683
64,floor_02_partial_room_01_pano_75.jpg,-6.736557004
64,floor_02_partial_room_06_pano_92.jpg,18.64201045
64,floor_02_partial_room_11_pano_64.jpg,-1.25477701
64,floor_02_partial_room_04_pano_72.jpg,-1.2936707
64,floor_02_partial_room_04_pano_73.jpg,-1.699482521
64,floor_02_partial_room_11_pano_59.jpg,-0.434675167
64,floor_01_partial_room_09_pano_17.jpg,-5.161886829
64,floor_02_partial_room_01_pano_76.jpg,-9.84980045
64,floor_01_partial_room_05_pano_39.jpg,-26.00566138
64,floor_01_partial_room_07_pano_43.jpg,0.602534187
64,floor_01_partial_room_07_pano_42.jpg,-1.860814419
64,floor_01_partial_room_06_pano_10.jpg,-4.857459066
64,floor_01_partial_room_11_pano_24.jpg,-2.615695726
64,floor_01_partial_room_07_pano_45.jpg,-4.464546501
64,floor_02_partial_room_09_pano_84.jpg,-2.194358386
64,floor_01_partial_room_07_pano_44.jpg,-5.859188989
64,floor_02_partial_room_05_pano_69.jpg,-2.972391306
64,floor_01_partial_room_01_pano_30.jpg,-8.25588848
64,floor_01_partial_room_04_pano_21.jpg,0.894653329
64,floor_02_partial_room_09_pano_79.jpg,-0.029774827
64,floor_01_partial_room_11_pano_23.jpg,-1.14752687
64,floor_01_partial_room_11_pano_22.jpg,-5.706341121
64,floor_02_partial_room_09_pano_78.jpg,1.821195469
64,floor_02_partial_room_07_pano_88.jpg,-3.581270551
64,floor_01_partial_room_04_pano_20.jpg,-3.788208037
65,floor_01_partial_room_13_pano_33.jpg,-3.163208821
65,floor_01_partial_room_14_pano_17.jpg,3.749373541
65,floor_01_partial_room_10_pano_44.jpg,-4.974441766
65,floor_01_partial_room_12_pano_70.jpg,-3.961044762
65,floor_01_partial_room_06_pano_47.jpg,-6.167695746
65,floor_01_partial_room_09_pano_13.jpg,-3.033904945
65,floor_01_partial_room_17_pano_4.jpg,3.102709744
65,floor_01_partial_room_02_pano_26.jpg,-7.214905047
65,floor_01_partial_room_04_pano_51.jpg,4.240375108
65,floor_01_partial_room_03_pano_58.jpg,-3.518859132
65,floor_01_partial_room_18_pano_55.jpg,-1.951364423
65,floor_01_partial_room_05_pano_11.jpg,0.155240337
65,floor_01_partial_room_08_pano_37.jpg,22.75941126
65,floor_01_partial_room_16_pano_29.jpg,-4.658937354
65,floor_01_partial_room_07_pano_40.jpg,-1.157440242
65,floor_01_partial_room_11_pano_24.jpg,-1.047283858
65,floor_01_partial_room_01_pano_27.jpg,-5.622161145
65,floor_01_partial_room_15_pano_60.jpg,24.67242047
66,floor_01_partial_room_02_pano_67.jpg,3.907414499
66,floor_01_partial_room_14_pano_14.jpg,3.200942554
66,floor_01_partial_room_14_pano_10.jpg,4.526882894
66,floor_01_partial_room_13_pano_35.jpg,5.218079564
66,floor_01_partial_room_14_pano_11.jpg,5.252931968
66,floor_01_partial_room_08_pano_38.jpg,-29.64933386
66,floor_01_partial_room_14_pano_13.jpg,-25.39212392
66,floor_01_partial_room_13_pano_37.jpg,9.00767923
66,floor_01_partial_room_13_pano_36.jpg,18.70814281
66,floor_01_partial_room_14_pano_12.jpg,11.19476598
66,floor_01_partial_room_11_pano_7.jpg,4.910519167
66,floor_01_partial_room_21_pano_44.jpg,-41.73007084
66,floor_01_partial_room_15_pano_33.jpg,-16.36418628
66,floor_01_partial_room_12_pano_17.jpg,36.41557372
66,floor_01_partial_room_03_pano_56.jpg,43.93556451
66,floor_01_partial_room_03_pano_57.jpg,-22.67005423
66,floor_01_partial_room_12_pano_16.jpg,34.36875459
66,floor_01_partial_room_15_pano_32.jpg,10.50168146
66,floor_01_partial_room_21_pano_45.jpg,10.82443194
66,floor_01_partial_room_11_pano_6.jpg,1.037437048
66,floor_01_partial_room_17_pano_39.jpg,3.801212176
66,floor_01_partial_room_01_pano_48.jpg,-21.35516325
66,floor_01_partial_room_11_pano_4.jpg,3.137283692
66,floor_01_partial_room_21_pano_47.jpg,-1.09101879
66,floor_01_partial_room_15_pano_30.jpg,2.710539358
66,floor_01_partial_room_03_pano_55.jpg,-27.98458725
66,floor_01_partial_room_03_pano_54.jpg,41.93244484
66,floor_01_partial_room_12_pano_15.jpg,5.534103601
66,floor_01_partial_room_15_pano_31.jpg,7.240091489
66,floor_01_partial_room_21_pano_46.jpg,27.5155928
66,floor_01_partial_room_11_pano_5.jpg,2.25417759
66,floor_01_partial_room_10_pano_24.jpg,-0.228785939
66,floor_01_partial_room_18_pano_49.jpg,-31.77944152
66,floor_01_partial_room_09_pano_20.jpg,34.30951865
66,floor_01_partial_room_15_pano_34.jpg,-41.80042909
66,floor_01_partial_room_10_pano_25.jpg,-32.61164404
66,floor_01_partial_room_10_pano_27.jpg,6.936519441
66,floor_01_partial_room_03_pano_53.jpg,6.083847273
66,floor_01_partial_room_20_pano_9.jpg,20.73013688
66,floor_01_partial_room_20_pano_8.jpg,3.965125211
66,floor_01_partial_room_10_pano_26.jpg,-2.797964676
66,floor_01_partial_room_07_pano_21.jpg,1.950417852
66,floor_01_partial_room_04_pano_52.jpg,5.799750099
66,floor_01_partial_room_10_pano_28.jpg,1.530281526
66,floor_01_partial_room_07_pano_23.jpg,-28.45929972
66,floor_01_partial_room_07_pano_22.jpg,-3.879059888
66,floor_01_partial_room_12_pano_18.jpg,3.964514673
66,floor_01_partial_room_16_pano_66.jpg,25.61476368
66,floor_01_partial_room_03_pano_58.jpg,-1.00281636
66,floor_01_partial_room_12_pano_19.jpg,-0.861041937
66,floor_01_partial_room_19_pano_63.jpg,1.869595716
66,floor_01_partial_room_05_pano_62.jpg,-25.86249066
66,floor_01_partial_room_17_pano_50.jpg,41.56196035
66,floor_01_partial_room_17_pano_51.jpg,41.8301719
66,floor_01_partial_room_05_pano_61.jpg,-0.191959699
66,floor_01_partial_room_05_pano_60.jpg,-29.66636065
66,floor_01_partial_room_02_pano_68.jpg,21.44631919
66,floor_01_partial_room_17_pano_42.jpg,-28.78253956
66,floor_01_partial_room_17_pano_43.jpg,19.25616109
66,floor_01_partial_room_02_pano_69.jpg,-34.77610823
66,floor_01_partial_room_05_pano_59.jpg,2.476579789
66,floor_01_partial_room_19_pano_64.jpg,-24.96374561
66,floor_01_partial_room_05_pano_65.jpg,18.889989
66,floor_01_partial_room_17_pano_41.jpg,13.96836693
66,floor_01_partial_room_17_pano_40.jpg,-29.3044302
66,floor_01_partial_room_06_pano_29.jpg,-29.00076912
67,floor_02_partial_room_01_pano_24.jpg,0.077972849
67,floor_02_partial_room_01_pano_25.jpg,0.352761176
67,floor_02_partial_room_11_pano_34.jpg,1.271003281
67,floor_02_partial_room_11_pano_35.jpg,43.32305373
67,floor_02_partial_room_04_pano_32.jpg,0.881545555
67,floor_02_partial_room_01_pano_23.jpg,-3.294805243
67,floor_01_partial_room_09_pano_9.jpg,-0.269210117
67,floor_02_partial_room_03_pano_28.jpg,4.672708555
67,floor_01_partial_room_09_pano_8.jpg,0.107013253
67,floor_02_partial_room_08_pano_37.jpg,-3.670229189
67,floor_02_partial_room_02_pano_20.jpg,6.954162591
67,floor_02_partial_room_02_pano_21.jpg,5.554626201
67,floor_02_partial_room_09_pano_29.jpg,1.76593984
67,floor_01_partial_room_07_pano_12.jpg,1.671357226
67,floor_02_partial_room_07_pano_36.jpg,-0.156441374
67,floor_01_partial_room_08_pano_6.jpg,-1.807108243
67,floor_01_partial_room_02_pano_14.jpg,-2.122289766
67,floor_01_partial_room_05_pano_15.jpg,1.989597903
67,floor_02_partial_room_10_pano_27.jpg,0.113015506
67,floor_01_partial_room_10_pano_17.jpg,7.14958138
67,floor_02_partial_room_10_pano_26.jpg,-0.010551942
67,floor_02_partial_room_05_pano_33.jpg,4.733590661
67,floor_01_partial_room_05_pano_13.jpg,2.033950778
67,floor_02_partial_room_09_pano_30.jpg,3.34477704
67,floor_02_partial_room_05_pano_22.jpg,1.775719836
67,floor_01_partial_room_03_pano_5.jpg,-4.822206073
67,floor_01_partial_room_01_pano_4.jpg,4.83873331
67,floor_01_partial_room_06_pano_16.jpg,-2.945262442
67,floor_01_partial_room_04_pano_3.jpg,0.795831241
67,floor_01_partial_room_04_pano_2.jpg,4.575812284
67,floor_02_partial_room_06_pano_31.jpg,-2.202128975
68,floor_02_partial_room_10_pano_71.jpg,-1.076201575
68,floor_01_partial_room_02_pano_4.jpg,-14.09812364
68,floor_01_partial_room_01_pano_29.jpg,37.88860763
68,floor_01_partial_room_14_pano_17.jpg,-1.071047922
68,floor_02_partial_room_02_pano_54.jpg,0.364605666
68,floor_01_partial_room_13_pano_5.jpg,-1.863227587
68,floor_01_partial_room_16_pano_20.jpg,11.62221796
68,floor_01_partial_room_16_pano_21.jpg,-2.77655634
68,floor_01_partial_room_14_pano_14.jpg,-2.563239731
68,floor_01_partial_room_08_pano_11.jpg,36.65384919
68,floor_02_partial_room_07_pano_40.jpg,-1.617867159
68,floor_01_partial_room_16_pano_19.jpg,11.62983643
68,floor_01_partial_room_16_pano_18.jpg,31.17821195
68,floor_02_partial_room_01_pano_37.jpg,17.12885475
68,floor_01_partial_room_14_pano_13.jpg,43.16848544
68,floor_02_partial_room_05_pano_62.jpg,32.25164642
68,floor_01_partial_room_14_pano_12.jpg,39.24781588
68,floor_01_partial_room_07_pano_28.jpg,13.20215407
68,floor_02_partial_room_08_pano_45.jpg,34.23146312
68,floor_01_partial_room_03_pano_8.jpg,-4.616773431
68,floor_01_partial_room_11_pano_73.jpg,-32.45049996
68,floor_01_partial_room_10_pano_33.jpg,-1.476725984
68,floor_01_partial_room_11_pano_75.jpg,23.57923117
68,floor_01_partial_room_11_pano_74.jpg,40.28567301
68,floor_01_partial_room_10_pano_32.jpg,40.21914518
68,floor_01_partial_room_05_pano_24.jpg,-2.737538405
68,floor_01_partial_room_12_pano_0.jpg,2.644346956
68,floor_02_partial_room_07_pano_38.jpg,30.99598924
68,floor_01_partial_room_06_pano_7.jpg,-4.614472105
68,floor_01_partial_room_06_pano_6.jpg,20.23795959
68,floor_02_partial_room_07_pano_39.jpg,-39.56809
68,floor_01_partial_room_12_pano_3.jpg,-5.740025714
68,floor_02_partial_room_06_pano_69.jpg,-44.07061382
68,floor_01_partial_room_09_pano_10.jpg,1.828074486
68,floor_02_partial_room_04_pano_64.jpg,23.7009251
68,floor_01_partial_room_15_pano_15.jpg,33.09472961
68,floor_02_partial_room_11_pano_58.jpg,-6.932717104
68,floor_01_partial_room_06_pano_2.jpg,-25.63538755
68,floor_01_partial_room_07_pano_31.jpg,-4.375239492
68,floor_02_partial_room_03_pano_42.jpg,1.819395631
68,floor_01_partial_room_15_pano_16.jpg,33.91480101
68,floor_01_partial_room_04_pano_25.jpg,40.41558772
68,floor_01_partial_room_08_pano_23.jpg,7.830299879
68,floor_01_partial_room_04_pano_27.jpg,-3.319388235
68,floor_02_partial_room_09_pano_57.jpg,35.91498278
68,floor_01_partial_room_10_pano_72.jpg,-21.08470124
68,floor_01_partial_room_04_pano_22.jpg,30.49043353
68,floor_02_partial_room_12_pano_60.jpg,0.541005439
69,floor_00_partial_room_14_pano_7.jpg,27.13924207
69,floor_00_partial_room_02_pano_2.jpg,-22.06461981
69,floor_00_partial_room_07_pano_6.jpg,24.61271861
69,floor_00_partial_room_08_pano_15.jpg,-37.47697535
69,floor_00_partial_room_01_pano_11.jpg,15.18932577
69,floor_00_partial_room_11_pano_16.jpg,26.49381568
69,floor_00_partial_room_13_pano_10.jpg,43.20189053
69,floor_00_partial_room_04_pano_0.jpg,-4.125071551
69,floor_00_partial_room_04_pano_1.jpg,-4.139103665
69,floor_00_partial_room_10_pano_5.jpg,33.90359381
69,floor_00_partial_room_06_pano_14.jpg,-10.1344994
69,floor_00_partial_room_03_pano_13.jpg,-41.79436847
69,floor_00_partial_room_09_pano_12.jpg,-39.87544662
69,floor_00_partial_room_05_pano_9.jpg,34.68355077
69,floor_00_partial_room_12_pano_3.jpg,-23.94399354
70,floor_02_partial_room_02_pano_43.jpg,-2.79589442
70,floor_02_partial_room_07_pano_46.jpg,-4.171521136
70,floor_02_partial_room_07_pano_47.jpg,3.092441732
70,floor_01_partial_room_04_pano_10.jpg,2.45105893
70,floor_01_partial_room_04_pano_9.jpg,-3.714424156
70,floor_01_partial_room_11_pano_29.jpg,3.983410927
70,floor_01_partial_room_11_pano_28.jpg,8.563597304
70,floor_02_partial_room_15_pano_67.jpg,3.066595794
70,floor_01_partial_room_04_pano_8.jpg,-1.199135814
70,floor_02_partial_room_17_pano_44.jpg,-3.111205881
70,floor_02_partial_room_15_pano_64.jpg,-3.786852147
70,floor_02_partial_room_17_pano_45.jpg,1.215946907
70,floor_01_partial_room_05_pano_20.jpg,1.23643431
70,floor_02_partial_room_05_pano_38.jpg,-0.212168161
70,floor_02_partial_room_11_pano_54.jpg,5.859890068
70,floor_02_partial_room_11_pano_55.jpg,-2.178946429
70,floor_02_partial_room_05_pano_39.jpg,-2.291430372
70,floor_02_partial_room_06_pano_74.jpg,-6.472554222
70,floor_02_partial_room_06_pano_75.jpg,-3.566512405
70,floor_02_partial_room_17_pano_34.jpg,2.619200437
70,floor_02_partial_room_06_pano_71.jpg,-3.524437064
70,floor_02_partial_room_04_pano_78.jpg,-3.997303114
70,floor_02_partial_room_06_pano_72.jpg,5.744946519
70,floor_01_partial_room_05_pano_19.jpg,4.144262011
70,floor_02_partial_room_01_pano_56.jpg,-4.204931908
70,floor_02_partial_room_13_pano_70.jpg,1.142578702
70,floor_02_partial_room_01_pano_57.jpg,-8.995694923
70,floor_01_partial_room_05_pano_18.jpg,-3.991660424
70,floor_02_partial_room_06_pano_73.jpg,-4.299664496
70,floor_01_partial_room_02_pano_31.jpg,6.47723212
70,floor_01_partial_room_09_pano_13.jpg,2.45455233
70,floor_02_partial_room_04_pano_77.jpg,2.110345783
70,floor_02_partial_room_04_pano_76.jpg,-10.82377568
70,floor_01_partial_room_09_pano_12.jpg,1.278081976
70,floor_02_partial_room_14_pano_65.jpg,-3.210147741
70,floor_01_partial_room_02_pano_32.jpg,-2.740213066
70,floor_02_partial_room_18_pano_49.jpg,-1.268385314
70,floor_01_partial_room_09_pano_11.jpg,-2.883105609
70,floor_02_partial_room_14_pano_66.jpg,-2.095447395
70,floor_02_partial_room_08_pano_60.jpg,-5.711599333
70,floor_02_partial_room_11_pano_58.jpg,-0.173447622
70,floor_01_partial_room_07_pano_30.jpg,-6.795547546
70,floor_02_partial_room_11_pano_59.jpg,0.720180919
70,floor_01_partial_room_01_pano_21.jpg,-10.75258038
70,floor_02_partial_room_15_pano_69.jpg,-7.917678232
70,floor_01_partial_room_11_pano_26.jpg,-1.515235511
70,floor_01_partial_room_11_pano_27.jpg,9.128702595
70,floor_02_partial_room_15_pano_68.jpg,9.540744193
70,floor_02_partial_room_17_pano_61.jpg,-2.968672861
70,floor_01_partial_room_01_pano_22.jpg,-1.992517452
70,floor_01_partial_room_03_pano_16.jpg,-4.758967339
70,floor_02_partial_room_17_pano_62.jpg,-0.087784303
70,floor_01_partial_room_08_pano_24.jpg,-1.080143669
70,floor_02_partial_room_10_pano_42.jpg,-10.60196471
70,floor_01_partial_room_06_pano_17.jpg,-7.778673175
70,floor_02_partial_room_09_pano_52.jpg,-2.315817518
70,floor_02_partial_room_12_pano_63.jpg,-1.884856774
70,floor_01_partial_room_10_pano_7.jpg,-14.32118817
70,floor_02_partial_room_03_pano_36.jpg,9.658588305
70,floor_01_partial_room_10_pano_6.jpg,1.773445712
70,floor_02_partial_room_09_pano_53.jpg,-4.771533962
70,floor_02_partial_room_07_pano_48.jpg,3.475538539
70,floor_01_partial_room_08_pano_25.jpg,11.23157607
70,floor_02_partial_room_10_pano_41.jpg,3.848130295
70,floor_01_partial_room_06_pano_14.jpg,-3.018921968
70,floor_02_partial_room_16_pano_37.jpg,-4.984453552
70,floor_02_partial_room_09_pano_51.jpg,3.680937884
70,floor_01_partial_room_11_pano_23.jpg,4.913982292
70,floor_02_partial_room_03_pano_35.jpg,9.574877158
70,floor_01_partial_room_10_pano_4.jpg,-1.494170164
70,floor_01_partial_room_10_pano_5.jpg,9.812764389
70,floor_02_partial_room_09_pano_50.jpg,0.498181048
70,floor_01_partial_room_06_pano_15.jpg,-7.142556086
70,floor_02_partial_room_10_pano_40.jpg,-40.14111404
71,floor_01_partial_room_16_pano_34.jpg,1.166001973
71,floor_01_partial_room_11_pano_38.jpg,4.408490177
71,floor_01_partial_room_01_pano_9.jpg,3.131042678
